Date,AAPL,AXP,BA,GOOGL,IBM,MSFT,PFE
2006-01-10,11.5514,53.83,69.1,235.1076,84.07,27.0,24.44
2006-01-11,11.9857,53.54,70.1,236.0435,84.17,27.29,24.75
2006-01-12,12.0416,53.55,69.69,232.0396,83.57,27.14,24.58
2006-01-13,12.2271,53.44,69.48,233.3509,83.17,27.19,24.67
2006-01-16,12.2271,53.44,69.48,233.3509,83.17,27.19,24.67
2006-01-17,12.1014,52.96,68.69,233.7813,83.16,26.99,24.28
2006-01-18,11.7843,52.77,68.33,222.6705,84.46,26.83,24.0
2006-01-19,11.2907,52.59,68.17,218.4339,83.09,27.02,24.97
2006-01-20,10.8699,51.4,66.5,199.9235,81.36,26.41,24.71
2006-01-23,11.0957,51.44,67.02,213.9571,81.41,26.35,24.89
2006-01-24,10.8629,52.82,67.66,221.7296,80.85,26.27,24.59
2006-01-25,10.6,52.9,66.91,216.5696,80.91,26.39,24.83
2006-01-26,10.3329,53.32,68.72,217.3429,80.72,26.5,25.05
2006-01-27,10.29,53.3,68.56,216.955,81.02,27.79,25.99
2006-01-30,10.7143,52.68,69.03,213.6168,81.63,28.0,25.94
2006-01-31,10.7871,52.45,68.31,216.5396,81.3,28.15,25.68
2006-02-01,10.7743,52.62,71.62,202.6962,81.94,28.04,26.05
2006-02-02,10.3,52.56,71.7,198.2119,81.23,27.68,25.78
2006-02-03,10.2639,52.33,70.87,190.9624,79.97,27.54,25.28
2006-02-06,9.6143,52.22,71.14,192.7366,79.51,27.19,25.09
2006-02-07,9.6571,52.07,71.55,184.1382,79.85,26.94,25.18
2006-02-08,9.83,52.86,71.76,184.7188,80.8,26.91,26.37
2006-02-09,9.2786,53.04,72.01,179.5588,80.4,26.66,26.34
2006-02-10,9.6157,53.0,72.53,181.4807,81.33,26.89,25.68
2006-02-13,9.2443,53.02,72.11,173.0175,80.44,26.39,25.58
2006-02-14,9.6636,53.51,72.71,171.8263,81.09,26.65,25.5
2006-02-15,9.8886,54.19,72.45,171.3559,80.85,26.88,25.61
2006-02-16,10.0814,54.48,72.55,183.4075,80.91,26.81,25.81
2006-02-17,10.0414,54.45,72.96,184.5536,80.71,26.7,25.82
2006-02-20,10.0414,54.45,72.96,184.5536,80.71,26.7,25.82
2006-02-21,9.8686,53.86,73.05,183.4726,80.5,26.54,25.64
2006-02-22,10.1886,54.84,74.39,182.9221,81.35,26.72,26.19
2006-02-23,10.25,54.57,73.9,189.2182,80.2,26.66,26.14
2006-02-24,10.2086,54.87,74.31,188.8828,80.1,26.67,26.37
2006-02-27,10.1414,54.74,74.13,195.3766,80.63,27.05,26.6
2006-02-28,9.7843,53.88,72.69,181.4857,80.24,26.87,26.19
2006-03-01,9.8714,54.12,72.95,182.5767,79.9,27.13,26.3
2006-03-02,9.9443,53.78,72.8,188.4074,79.94,26.97,26.06
2006-03-03,9.6743,53.75,73.39,189.2732,79.96,26.93,26.34
2006-03-06,9.3543,53.75,72.63,184.2283,80.0,26.91,25.98
2006-03-07,9.4729,53.59,73.16,182.4016,80.29,27.04,26.19
2006-03-08,9.38,53.84,72.82,177.1114,81.14,27.25,26.17
2006-03-09,9.1329,53.2,73.76,171.6662,81.02,27.0,26.19
2006-03-10,9.0271,54.23,74.79,168.9135,81.57,27.17,26.08
2006-03-13,9.3829,53.84,74.84,168.6933,81.93,27.11,25.97
2006-03-14,9.6171,53.96,75.45,175.7501,82.88,27.23,25.97
2006-03-15,9.4614,54.02,76.05,172.4169,83.38,27.45,25.95
2006-03-16,9.1871,54.12,76.73,169.5491,82.87,27.27,26.05
2006-03-17,9.2371,54.661,77.85,170.0596,83.3,27.5,26.39
2006-03-20,9.1414,54.12,78.18,174.2637,83.58,27.89,26.47
2006-03-21,8.83,53.59,78.26,170.1247,83.81,27.74,26.31
2006-03-22,8.81,53.55,78.61,170.2748,84.45,27.15,26.4
2006-03-23,8.5943,53.1,77.9,171.1106,83.2,26.85,26.16
2006-03-24,8.5657,53.18,78.73,183.0772,83.36,27.01,26.02
2006-03-27,8.5014,53.36,78.39,185.0241,83.08,27.01,25.81
2006-03-28,8.3871,52.57,77.51,188.7827,82.43,27.21,25.35
2006-03-29,8.9043,52.5,79.18,197.6814,83.13,27.02,25.24
2006-03-30,8.9643,52.13,78.42,194.4082,83.2,27.23,25.2
2006-03-31,8.96,52.55,77.93,195.1889,82.47,27.21,24.92
2006-04-03,8.95,52.43,78.01,195.0388,83.06,27.56,25.12
2006-04-04,8.7386,53.23,78.6,202.3659,83.45,27.64,25.1
2006-04-05,9.6014,52.9,79.11,204.1927,84.17,27.941,25.17
2006-04-06,10.1771,52.27,79.82,205.7892,83.81,27.56,25.09
2006-04-07,9.97,51.7,79.57,203.2768,82.48,27.25,24.69
2006-04-10,9.81,51.85,80.79,208.3917,82.1,27.28,24.65
2006-04-11,9.7129,51.25,80.57,205.0285,81.16,27.13,24.35
2006-04-12,9.53,51.19,83.21,205.8643,80.75,27.2,24.42
2006-04-13,9.4956,51.21,82.93,201.2748,81.98,27.07,24.5
2006-04-14,9.4956,51.21,82.93,201.2748,81.98,27.07,24.5
2006-04-17,9.2587,51.0,82.35,203.6071,81.64,26.84,24.44
2006-04-18,9.46,52.3,83.3,202.3158,83.31,27.22,24.93
2006-04-19,9.3786,51.87,84.96,205.4489,81.86,27.05,24.82
2006-04-20,9.6614,52.44,85.5,208.2015,82.02,27.03,24.95
2006-04-21,9.5771,52.25,86.46,218.7618,81.66,27.15,24.87
2006-04-24,9.3929,51.78,86.1,220.4634,82.11,27.11,24.79
2006-04-25,9.4529,51.31,85.11,213.7869,82.67,27.11,24.72
2006-04-26,9.7357,51.9,84.91,213.1914,83.35,27.1,24.97
2006-04-27,9.9086,53.7,84.1,210.2185,83.88,27.25,24.86
2006-04-28,10.0557,53.81,83.45,209.1725,82.34,24.15,25.33
2006-05-01,9.9429,52.81,83.86,199.6433,82.23,24.29,25.12
2006-05-02,10.2314,52.53,85.33,197.5913,82.42,24.01,25.18
2006-05-03,10.1629,52.38,85.87,197.276,82.7,23.17,25.17
2006-05-04,10.1614,52.75,86.64,197.5662,82.43,23.44,25.22
2006-05-05,10.27,53.75,88.47,197.341,83.28,23.8,25.41
2006-05-08,10.27,53.6,87.59,197.5813,82.89,23.73,25.54
2006-05-09,10.1471,53.57,87.99,204.5981,83.23,23.62,25.51
2006-05-10,10.0857,53.62,88.94,201.6852,82.9,23.77,25.04
2006-05-11,9.7357,52.71,88.21,193.6875,82.46,23.22,24.81
2006-05-12,9.6714,52.89,87.01,187.2463,82.39,23.17,24.5
2006-05-15,9.6843,53.13,85.86,188.2823,82.89,23.15,24.89
2006-05-16,9.2829,52.98,86.4,185.8299,82.16,23.01,24.9
2006-05-17,9.3229,52.0,83.77,187.4314,81.27,22.73,24.27
2006-05-18,9.0257,51.91,82.73,185.6747,80.66,22.83,23.89
2006-05-19,9.2157,52.23,84.61,185.1893,80.28,22.56,23.82
2006-05-22,9.0543,51.9,85.71,185.6547,80.02,22.88,23.72
2006-05-23,9.0214,52.22,85.15,187.972,79.83,22.79,23.99
2006-05-24,9.0486,53.41,82.38,190.8097,79.78,23.5,23.84
2006-05-25,9.19,54.09,82.99,191.5554,80.14,23.74,23.85
2006-05-26,9.0784,54.41,83.5,190.8598,80.75,23.72,24.0
2006-05-29,9.0784,54.41,83.5,190.8598,80.75,23.72,24.0
2006-05-30,8.7457,53.8,82.13,186.1502,80.16,23.15,23.58
2006-05-31,8.5386,54.36,83.25,186.0901,79.9,22.65,23.66
2006-06-01,8.8814,54.78,83.64,191.4954,80.69,22.84,23.9
2006-06-02,8.8086,54.72,83.8,189.9038,79.52,22.76,24.19
2006-06-05,8.5714,53.6,82.13,187.4014,79.06,22.5,23.94
2006-06-06,8.5319,53.26,80.65,195.1839,79.76,22.13,23.84
2006-06-07,8.3664,53.48,81.46,193.4423,79.15,22.04,23.91
2006-06-08,8.68,53.39,81.19,196.8405,77.03,22.11,23.86
2006-06-09,8.4629,53.46,80.5,193.4723,77.63,21.92,23.53
2006-06-12,8.1429,52.83,77.88,190.9548,77.02,21.71,23.29
2006-06-13,8.3329,52.22,76.98,193.4498,76.93,21.51,23.0
2006-06-14,8.23,52.74,82.01,192.3812,77.71,21.88,23.11
2006-06-15,8.4829,53.57,84.81,195.6894,78.56,22.13,23.53
2006-06-16,8.2229,52.92,85.54,195.5393,77.95,22.1,23.43
2006-06-19,8.1714,52.22,84.76,194.258,77.67,22.55,23.06
2006-06-20,8.21,52.73,84.85,193.7726,77.99,22.56,22.95
2006-06-21,8.2657,53.13,85.85,201.2598,78.3,23.08,22.69
2006-06-22,8.5114,52.75,84.06,200.1688,77.19,22.88,22.65
2006-06-23,8.4043,52.59,83.39,202.6261,77.1,22.5,22.64
2006-06-26,8.4271,52.99,83.89,202.3058,77.15,22.82,23.01
2006-06-27,8.2043,52.31,81.93,201.3549,76.63,23.16,22.8
2006-06-28,8.0029,52.18,82.64,203.2517,76.56,23.16,22.9
2006-06-29,8.4243,53.89,83.0,209.1074,77.59,23.63,23.24
2006-06-30,8.1814,53.22,81.91,209.8682,76.82,23.3,23.47
2006-07-03,8.2786,53.66,81.3,211.805,78.02,23.7,23.58
2006-07-04,8.2786,53.66,81.3,211.805,78.02,23.7,23.58
2006-07-05,8.1431,52.5,80.17,210.9342,77.77,23.35,23.68
2006-07-06,7.9671,52.54,80.81,211.8,78.09,23.48,23.68
2006-07-07,7.9143,51.98,79.99,210.4287,76.42,23.3,23.68
2006-07-10,7.8571,52.1,80.35,209.3026,76.67,23.5,23.87
2006-07-11,7.95,52.49,81.63,212.4857,76.47,23.09,23.49
2006-07-12,7.5657,52.2,80.92,208.8271,75.48,22.64,23.18
2006-07-13,7.4643,51.25,79.59,204.6131,74.24,22.26,22.87
2006-07-14,7.2386,51.27,77.25,201.9455,73.57,22.29,22.42
2006-07-17,7.4814,51.25,78.95,204.1426,73.7,22.61,22.41
2006-07-18,7.5571,50.95,79.17,201.7203,74.26,22.74,22.58
2006-07-19,7.7286,52.1,82.29,199.6933,76.07,23.4,23.3
2006-07-20,8.6429,51.79,80.69,193.7475,75.48,22.85,23.71
2006-07-21,8.6743,50.62,79.08,195.243,74.86,23.87,23.83
2006-07-24,8.7743,50.66,81.44,195.6394,75.99,24.0,24.79
2006-07-25,8.8469,50.84,83.75,194.8686,75.89,24.22,24.96
2006-07-26,9.1243,51.75,79.9,192.9368,75.83,24.37,25.11
2006-07-27,9.0571,51.29,78.71,191.3402,76.15,23.88,25.65
2006-07-28,9.37,52.19,78.91,194.248,76.96,24.25,26.11
2006-07-31,9.7086,52.06,77.42,193.4873,77.41,24.06,25.99
2006-08-01,9.5971,52.11,78.17,187.9369,76.14,23.99,25.99
2006-08-02,9.7371,51.77,78.62,183.7929,76.32,24.3,25.61
2006-08-03,9.9414,52.13,79.4,187.8769,76.33,24.21,25.51
2006-08-04,9.7571,52.21,79.49,187.1061,75.91,24.29,25.98
2006-08-07,9.6014,52.1,79.75,190.049,75.52,24.22,26.05
2006-08-08,9.2543,52.27,78.15,190.6846,75.33,24.34,26.16
2006-08-09,9.0843,52.06,77.16,188.5675,75.39,24.44,26.15
2006-08-10,9.1529,51.98,76.2,187.2813,75.74,24.6,25.97
2006-08-11,9.0929,51.8,75.96,184.4285,75.48,24.43,25.82
2006-08-14,9.1343,51.8,75.39,184.894,76.68,24.6,26.08
2006-08-15,9.4929,52.81,76.58,190.6696,77.08,24.62,26.4
2006-08-16,9.7114,53.03,78.83,194.0478,79.09,24.7,26.75
2006-08-17,9.6557,53.51,78.59,193.0719,79.37,24.7,27.0
2006-08-18,9.7014,53.26,77.62,191.8657,79.9,25.79,27.05
2006-08-21,9.5086,53.3,76.63,188.8328,79.28,26.12,26.64
2006-08-22,9.66,53.09,76.95,189.3283,78.95,25.62,26.98
2006-08-23,9.6157,53.0,76.36,186.8959,78.67,25.67,27.14
2006-08-24,9.6871,53.13,75.24,188.3824,79.38,25.74,27.24
2006-08-25,9.8214,52.92,73.93,186.8108,79.88,25.85,27.23
2006-08-28,9.5686,52.94,74.72,190.6596,80.32,25.95,27.54
2006-08-29,9.4971,52.55,73.78,191.3452,81.4,25.84,27.6
2006-08-30,9.5657,52.47,75.02,190.5595,81.22,25.8,27.73
2006-08-31,9.6929,52.54,74.9,189.4484,80.97,25.7,27.56
2006-09-01,9.7686,52.55,75.43,189.4284,81.41,25.84,27.96
2006-09-04,9.7686,52.55,75.43,189.4284,81.41,25.84,27.96
2006-09-05,10.2114,52.65,75.36,192.3662,80.85,25.61,27.84
2006-09-06,10.0043,52.32,74.44,190.2542,80.28,25.61,27.72
2006-09-07,10.4,52.3,72.87,191.0599,79.4,25.43,27.45
2006-09-08,10.36,52.62,72.8,189.1081,80.66,25.6,27.59
2006-09-11,10.3571,52.48,73.82,192.2311,80.93,25.91,27.88
2006-09-12,10.3757,52.61,74.26,196.1399,82.28,25.93,28.25
2006-09-13,10.6,53.41,76.32,203.5771,82.21,25.98,28.19
2006-09-14,10.5957,53.48,75.01,202.1857,82.47,26.33,28.2
2006-09-15,10.5857,53.75,75.01,205.1386,82.94,26.85,28.04
2006-09-18,10.5557,53.49,75.21,207.4658,82.24,26.79,28.16
2006-09-19,10.5386,53.41,74.87,202.1607,81.87,26.86,28.2
2006-09-20,10.7514,54.26,76.19,198.6923,83.42,27.23,28.47
2006-09-21,10.6643,54.24,76.11,203.6221,81.61,26.9,28.21
2006-09-22,10.4286,54.11,77.25,203.9224,81.21,26.66,28.16
2006-09-25,10.8214,54.94,77.71,202.1857,82.0,26.95,28.35
2006-09-26,11.0871,55.96,79.0,203.6321,82.5,27.2,28.4
2006-09-27,10.9157,56.03,79.41,201.6552,82.09,27.44,28.41
2006-09-28,11.0014,55.99,79.28,201.9855,81.99,27.4,28.3
2006-09-29,10.9971,56.08,78.85,201.1447,81.94,27.35,28.36
2006-10-02,10.6943,55.18,79.97,200.9145,81.87,27.36,28.31
2006-10-03,10.5829,55.99,81.78,202.2157,81.65,27.37,28.41
2006-10-04,10.7686,56.56,83.96,208.0514,83.1,27.94,28.33
2006-10-05,10.69,56.65,83.62,206.1045,82.92,27.92,27.99
2006-10-06,10.6029,56.59,83.68,210.4537,83.14,28.0,27.9
2006-10-09,10.6614,56.52,82.65,214.7078,84.0,27.72,27.65
2006-10-10,10.5443,57.66,82.13,213.5317,84.19,27.69,27.56
2006-10-11,10.4614,57.45,81.64,215.1633,84.19,27.54,27.29
2006-10-12,10.7514,57.89,83.64,213.9271,84.7,28.22,27.65
2006-10-13,10.7171,58.02,82.39,213.857,86.08,28.37,27.59
2006-10-16,10.7714,57.64,82.66,211.0793,86.71,28.45,27.66
2006-10-17,10.6129,58.1,82.29,212.0803,86.95,28.44,27.72
2006-10-18,10.6471,57.93,82.74,209.8581,89.82,28.52,28.1
2006-10-19,11.2843,57.97,82.41,213.2364,89.86,28.29,27.68
2006-10-20,11.4214,58.04,81.74,230.0577,90.48,28.43,27.68
2006-10-23,11.6371,56.65,82.8,242.5548,91.56,28.45,27.73
2006-10-24,11.5786,56.7,83.59,236.8843,91.49,28.28,27.26
2006-10-25,11.6686,56.86,80.86,243.5362,91.83,28.31,27.43
2006-10-26,11.7414,57.82,79.14,242.785,91.54,28.35,27.28
2006-10-27,11.4871,57.27,79.74,237.8302,90.76,28.34,27.22
2006-10-30,11.4886,57.31,80.22,238.5159,91.5,28.53,27.2
2006-10-31,11.5829,57.81,79.86,238.4258,92.33,28.71,26.65
2006-11-01,11.3086,57.65,80.06,233.9765,91.8,28.81,26.54
2006-11-02,11.2829,57.46,79.2,237.0946,91.68,28.77,26.69
2006-11-03,11.1843,57.06,79.97,236.1276,91.41,28.73,26.55
2006-11-06,11.3871,58.16,80.48,238.7061,92.6,28.84,27.09
2006-11-07,11.5014,58.45,84.85,236.5139,92.75,28.95,27.29
2006-11-08,11.7786,59.07,85.45,237.7301,92.59,29.23,26.62
2006-11-09,11.9057,58.91,85.11,236.544,92.42,29.26,25.84
2006-11-10,11.8743,58.86,85.62,237.0044,91.76,29.24,25.71
2006-11-13,12.05,58.97,85.69,240.748,92.07,29.35,25.89
2006-11-14,12.1429,59.34,85.74,245.2124,93.29,29.42,26.25
2006-11-15,12.0071,59.48,87.08,246.2033,93.11,29.13,26.53
2006-11-16,12.23,59.57,88.71,248.1902,93.47,29.47,26.76
2006-11-17,12.2643,59.84,89.52,249.6366,93.81,29.4,27.21
2006-11-20,12.3529,59.58,89.12,247.7648,93.25,29.89,27.05
2006-11-21,12.6571,59.41,91.1,255.0719,93.08,29.92,26.9545
2006-11-22,12.9014,59.89,90.1,254.2511,93.52,29.92,27.1
2006-11-23,12.9014,59.89,90.1,254.2511,93.52,29.92,27.1
2006-11-24,13.09,59.9,89.77,252.7447,93.35,29.76,26.89
2006-11-27,12.7914,58.82,87.37,242.6098,91.45,29.48,26.97
2006-11-28,13.1157,58.9,87.94,244.9871,91.35,29.39,27.05
2006-11-29,13.1143,58.77,88.89,242.5598,91.52,29.57,27.07
2006-11-30,13.0943,58.72,88.53,242.6399,91.92,29.57,27.49
2006-12-01,13.0457,58.55,89.55,240.6329,91.25,29.12,27.86
2006-12-04,13.0171,59.89,89.58,242.6599,93.51,29.33,24.9
2006-12-05,13.0386,59.85,90.73,243.7359,94.48,29.13,24.82
2006-12-06,12.8329,59.67,90.83,244.5918,94.12,28.99,24.8
2006-12-07,12.4343,59.17,90.01,241.5538,94.23,28.85,24.86
2006-12-08,12.6086,59.83,90.13,242.2895,93.86,29.4,25.17
2006-12-11,12.6786,59.31,89.78,242.1994,93.64,29.54,25.15
2006-12-12,12.3057,59.12,90.31,241.1234,94.12,29.43,25.17
2006-12-13,12.7214,60.05,89.6,239.7271,94.77,29.55,25.39
2006-12-14,12.65,61.9,89.93,241.2936,95.36,30.07,25.56
2006-12-15,12.5314,61.64,90.7,240.3827,95.3,30.19,25.64
2006-12-18,12.21,61.77,89.56,231.6242,95.44,29.89,25.83
2006-12-19,12.33,61.55,90.17,234.542,96.0,29.99,26.2
2006-12-20,12.1086,61.33,90.1,231.6743,96.0,30.09,26.21
2006-12-21,11.8429,60.86,89.94,228.321,95.91,29.98,26.07
2006-12-22,11.7429,60.85,88.76,228.0107,95.25,29.64,25.97
2006-12-25,11.7429,60.85,88.76,228.0107,95.25,29.64,25.97
2006-12-26,11.6443,61.16,88.79,228.9867,95.66,29.99,25.93
2006-12-27,11.6457,61.57,88.88,234.2417,97.2,30.02,26.15
2006-12-28,11.5529,61.14,89.0,231.5041,96.97,29.98,26.07
2006-12-29,12.12,60.67,88.84,232.4601,97.15,29.86,25.9
2007-01-01,12.12,60.67,88.84,232.4601,97.15,29.86,25.9
2007-01-02,12.12,60.67,88.84,232.4601,97.15,29.86,25.9
2007-01-03,11.9714,60.36,89.17,234.0215,97.27,29.86,26.29
2007-01-04,12.2371,59.92,89.53,241.8641,98.31,29.81,26.38
2007-01-05,12.15,59.13,89.15,243.831,97.42,29.64,26.3
2007-01-08,12.21,59.69,88.94,242.0243,98.9,29.93,26.16
2007-01-09,13.2243,59.31,88.0,242.9852,100.07,29.96,26.17
2007-01-10,13.8571,59.27,89.27,244.9671,98.89,29.66,26.2
2007-01-11,13.6857,59.45,88.84,250.1021,98.65,30.7,26.46
2007-01-12,13.5171,59.01,88.13,252.7447,99.34,31.21,26.64
2007-01-15,13.5171,59.01,88.13,252.7447,99.34,31.21,26.64
2007-01-16,13.8714,59.13,88.0,252.3843,100.82,31.16,26.77
2007-01-17,13.5643,59.22,88.83,248.8809,100.02,31.1,26.89
2007-01-18,12.7243,59.0,88.0,244.1513,99.45,31.0,27.17
2007-01-19,12.6429,58.09,88.63,245.1123,96.17,31.11,27.22
2007-01-22,12.3986,58.06,85.6,240.653,97.11,30.72,26.95
2007-01-23,12.2429,57.54,87.36,239.7571,97.08,30.74,26.37
2007-01-24,12.3857,58.93,87.6,249.7768,97.4,31.09,26.82
2007-01-25,12.3214,57.77,86.16,244.2815,97.51,30.45,26.36
2007-01-26,12.1971,57.85,85.43,248.1602,97.45,30.6,26.29
2007-01-29,12.2771,57.64,85.5,246.4736,98.54,30.53,26.06
2007-01-30,12.2214,58.01,86.0,247.3995,99.37,30.48,26.1
2007-01-31,12.2471,58.22,89.56,250.993,99.15,30.86,26.24
2007-02-01,12.1057,58.07,91.05,241.1084,99.0,30.56,26.62
2007-02-02,12.1071,58.16,90.05,240.9833,99.17,30.19,26.8
2007-02-05,11.9914,58.2,90.72,233.8063,100.38,29.61,26.88
2007-02-06,12.0214,58.06,90.98,235.9684,99.85,29.51,26.83
2007-02-07,12.3071,58.68,90.35,235.2327,99.54,29.37,26.52
2007-02-08,12.3114,58.49,89.52,235.7432,99.62,29.26,26.44
2007-02-09,11.8957,57.53,90.0,231.1688,98.55,28.98,26.38
2007-02-12,12.1257,57.0,89.2,229.367,98.58,28.94,26.22
2007-02-13,12.1,57.6,89.29,231.6142,98.29,29.01,26.39
2007-02-14,12.1857,58.69,89.94,233.1907,99.2,29.4,26.58
2007-02-15,12.1729,58.85,91.71,230.9586,98.92,29.46,26.53
2007-02-16,12.1186,59.02,90.94,235.1977,98.99,28.74,26.3
2007-02-19,12.1186,59.02,90.94,235.1977,98.99,28.74,26.3
2007-02-20,12.2714,58.71,91.03,236.2787,99.35,28.83,26.3
2007-02-21,12.7429,58.53,90.96,238.1605,99.09,29.35,26.07
2007-02-22,12.7871,58.15,90.58,238.1555,98.5,29.39,25.87
2007-02-23,12.7243,58.02,90.28,235.538,97.73,29.28,25.62
2007-02-26,12.6643,57.14,88.93,232.6902,96.91,29.07,25.84
2007-02-27,11.99,55.59,87.2,224.6024,93.96,27.88,25.14
2007-02-28,12.0871,56.87,87.26,224.9427,92.94,28.17,24.96
2007-03-01,12.4371,56.55,87.85,224.3322,92.27,28.08,25.04
2007-03-02,12.2014,55.44,87.03,219.5525,90.9,27.76,24.79
2007-03-05,12.3314,54.9,87.02,220.6861,91.81,27.5499,24.7
2007-03-06,12.5986,56.37,87.82,228.9967,93.8,27.83,25.19
2007-03-07,12.5314,55.86,88.71,228.0407,93.94,27.61,25.27
2007-03-08,12.5714,56.82,88.89,227.5803,93.0,27.32,25.41
2007-03-09,12.5671,56.9,89.51,226.6994,93.28,27.28,25.41
2007-03-12,12.8386,56.71,91.2,227.5953,94.11,27.44,25.38
2007-03-13,12.6286,54.75,89.45,221.7296,92.71,26.72,24.94
2007-03-14,12.8571,55.71,89.98,224.217,93.76,27.4,24.86
2007-03-15,12.7957,56.11,91.04,223.3112,93.45,27.28,24.99
2007-03-16,12.7986,55.55,90.0,220.6386,93.25,27.33,24.99
2007-03-19,13.0186,56.04,90.32,223.8317,93.99,27.83,25.36
2007-03-20,13.0686,56.26,90.16,222.8557,94.5,27.84,25.54
2007-03-21,13.41,57.49,90.95,228.5062,95.36,28.52,25.85
2007-03-22,13.4229,57.44,90.57,231.2438,95.19,28.27,25.79
2007-03-23,13.36,57.43,90.98,231.1387,95.03,28.02,25.66
2007-03-26,13.6929,57.2,90.83,232.7253,95.0,28.22,25.67
2007-03-27,13.6371,56.43,90.52,232.0346,94.73,27.72,25.49
2007-03-28,13.32,55.86,89.45,231.1588,94.26,27.64,25.18
2007-03-29,13.3929,56.46,89.76,230.6833,94.57,27.75,25.41
2007-03-30,13.2729,56.4,88.91,229.302,94.26,27.87,25.26
2007-04-02,13.3786,56.4,88.83,229.4871,94.26,27.74,25.34
2007-04-03,13.5,55.92,89.9,236.529,96.1,27.87,25.67
2007-04-04,13.4671,56.31,90.27,235.7382,96.21,28.5,25.81
2007-04-05,13.5257,55.96,90.5,235.9834,96.52,28.55,25.84
2007-04-06,13.5257,55.96,90.5,235.9834,96.52,28.55,25.84
2007-04-09,13.3786,56.36,90.03,234.3318,96.62,28.57,26.0
2007-04-10,13.4643,56.41,90.84,233.476,96.46,28.4,26.0
2007-04-11,13.2271,56.05,89.97,232.4901,95.16,28.11,26.04
2007-04-12,13.17,56.51,90.85,233.9214,95.67,28.54,26.46
2007-04-13,12.8914,57.36,91.03,233.3709,94.93,28.61,26.67
2007-04-16,13.0614,58.56,90.31,237.3648,96.18,28.73,26.94
2007-04-17,12.9071,58.24,90.45,236.6291,97.12,28.85,26.9
2007-04-18,12.9143,58.44,93.88,238.2356,94.8,28.6,26.78
2007-04-19,12.8957,58.95,92.99,236.0535,94.29,28.69,27.07
2007-04-20,12.9957,61.0,93.29,241.4737,94.58,29.01,26.97
2007-04-23,13.3586,61.15,93.64,239.7721,95.21,28.78,26.35
2007-04-24,13.32,60.91,93.67,238.9963,98.49,28.79,26.15
2007-04-25,13.6211,62.32,94.69,239.2266,101.46,28.99,26.32
2007-04-26,14.12,62.14,94.26,240.8231,100.9,29.1,26.72
2007-04-27,14.2743,62.14,94.02,239.7371,101.17,30.12,26.61
2007-04-30,14.2571,60.67,93.0,235.9184,102.21,29.94,26.46
2007-05-01,14.21,61.32,93.23,234.7272,103.17,30.42,26.59
2007-05-02,14.3414,62.74,93.83,233.1157,102.22,30.61,26.6
2007-05-03,14.3429,63.46,93.85,236.8443,102.8,30.97,26.87
2007-05-04,14.4014,63.39,93.61,235.7882,102.96,30.56,27.08
2007-05-07,14.8457,63.27,94.56,233.8614,103.16,30.71,27.38
2007-05-08,15.0086,63.27,94.21,233.6312,103.29,30.75,27.35
2007-05-09,15.2686,63.28,94.08,234.8523,104.38,30.93,27.16
2007-05-10,15.3343,62.75,92.8,230.9586,104.68,30.59,26.8
2007-05-11,15.5343,62.97,93.4,233.5961,105.98,30.89,27.04
2007-05-14,15.6229,62.42,93.56,231.1137,105.57,30.97,27.23
2007-05-15,15.36,63.02,94.34,229.2219,104.83,30.93,27.1
2007-05-16,15.3343,63.98,95.34,236.534,105.87,31.07,27.32
2007-05-17,15.6343,63.56,96.79,235.7082,105.31,30.98,27.36
2007-05-18,15.7171,63.96,96.63,235.3879,107.99,30.83,27.44
2007-05-21,15.9971,64.27,96.9,235.528,107.04,31.05,27.42
2007-05-22,16.22,64.5,96.48,238.1605,106.7,30.69,27.37
2007-05-23,16.1271,63.99,95.57,237.2146,105.58,30.58,27.34
2007-05-24,15.8129,64.02,97.42,237.3948,103.95,30.18,27.28
2007-05-25,16.2314,63.63,98.25,241.9943,105.18,30.48,27.53
2007-05-28,16.2314,63.63,98.25,241.9943,105.18,30.48,27.53
2007-05-29,16.3357,64.34,98.5,243.791,105.91,30.8,27.56
2007-05-30,16.9671,65.0,100.55,249.5416,106.93,31.11,27.41
2007-05-31,17.313,64.98,100.59,249.1957,106.6,30.6901,27.49
2007-06-01,16.9143,65.07,99.83,250.4409,106.54,30.59,27.68
2007-06-04,17.3329,65.02,99.98,253.7807,106.23,30.715,27.52
2007-06-05,17.5243,64.79,99.5,259.6714,105.84,30.58,27.28
2007-06-06,17.6629,63.74,98.29,259.3761,102.41,30.29,26.79
2007-06-07,17.7241,62.74,96.84,257.7645,101.8,29.62,26.29
2007-06-08,17.7843,63.04,98.19,257.9947,103.07,30.05,26.52
2007-06-11,17.17,63.06,97.55,255.9177,103.22,30.02,26.37
2007-06-12,17.1971,62.12,96.48,252.6295,102.34,29.85,26.11
2007-06-13,16.7857,63.15,98.47,252.7557,103.12,30.38,26.35
2007-06-14,16.9643,63.14,98.97,251.6636,103.85,30.53,26.39
2007-06-15,17.2143,63.77,98.15,253.1901,105.09,30.49,26.47
2007-06-18,17.87,63.14,97.4,257.8496,105.33,30.51,26.26
2007-06-19,17.6657,63.15,96.92,257.4042,106.5,30.46,26.21
2007-06-20,17.3643,62.05,96.08,255.2321,106.0,30.01,25.71
2007-06-21,17.7,62.66,97.2,257.3041,106.6,30.22,25.92
2007-06-22,17.5714,61.79,95.92,262.7443,104.44,29.49,25.38
